Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff,SourceYear
2021-07-26,12,19628,462,971,1251,741,8051,1106,93,4152,716,2073,19616,-12,2021
2021-07-26,13,19965,462,979,1284,795,8164,1131,96,4231,739,2131,20012,47,2021
2021-07-26,14,20279,463,990,1317,867,8170,1153,97,4304,726,2167,20251,-28,2021
2021-07-26,15,20284,455,956,1338,957,8089,1166,99,4333,704,2192,20288,4,2021
2021-07-26,16,20463,457,916,1377,1011,8074,1237,99,4342,720,2255,20489,26,2021
2021-07-26,17,20804,430,912,1437,1093,8094,1348,103,4369,722,2281,20791,-13,2021
2021-07-26,18,20752,430,940,1402,1151,8025,1415,104,4359,710,2323,20858,106,2021
2021-07-26,19,20627,433,995,1316,1195,7847,1413,104,4294,704,2350,20652,24,2021
2021-07-26,20,20205,446,1043,1272,1181,7573,1366,102,4236,686,2314,20220,15,2021
2021-07-26,21,19605,474,1064,1227,1159,7376,1314,101,4089,667,2254,19724,120,2021
2021-07-26,22,18352,518,1112,1140,1074,6895,1177,96,3824,607,2101,18545,193,2021
2021-07-26,23,16752,506,1071,1009,950,6302,1014,90,3474,547,1914,16877,125,2021
2021-07-26,24,15352,484,1032,905,864,5758,895,82,3227,476,1748,15473,120,2021
2021-07-27,1,14282,472,1003,862,796,5361,814,79,2960,440,1630,14416,134,2021
2021-07-27,2,13547,465,1002,804,769,5039,749,78,2849,411,1561,13727,180,2021
2021-07-27,3,12976,455,990,781,754,4843,715,80,2701,394,1509,13221,245,2021
2021-07-27,4,12922,447,985,781,755,4771,719,73,2664,386,1503,13083,161,2021
2021-07-27,5,13221,443,963,808,778,4852,733,74,2694,418,1524,13287,66,2021
2021-07-27,6,13798,455,926,862,805,5111,778,79,2795,426,1595,13832,34,2021
2021-07-27,7,14751,446,970,943,832,5599,862,88,3059,471,1666,14935,184,2021
2021-07-27,8,15834,464,948,968,821,6082,980,93,3315,527,1772,15969,135,2021
2021-07-27,9,16760,471,971,1015,869,6373,1037,96,3470,585,1881,16768,8,2021
2021-07-27,10,17118,468,966,1037,963,6465,1025,96,3644,591,1957,17212,94,2021
2021-07-27,11,17381,473,962,1063,963,6603,1016,96,3659,608,1953,17396,15,2021
2021-07-27,12,17447,480,961,1075,923,6717,1030,94,3651,608,2014,17553,106,2021
2021-07-27,13,17653,482,950,1054,927,6888,1012,89,3749,615,2143,17910,257,2021
2021-07-27,14,17837,486,949,1025,913,7068,993,90,3766,613,2136,18038,201,2021
2021-07-27,15,17981,482,984,1021,903,7153,991,95,3817,623,2078,18148,167,2021
2021-07-27,16,18368,482,1002,1054,954,7194,1035,98,3939,630,2183,18572,203,2021
2021-07-27,17,18928,494,1032,1097,992,7254,1165,100,4105,661,2269,19168,240,2021
2021-07-27,18,19053,503,1062,1069,1021,7176,1235,101,4071,652,2285,19173,120,2021
2021-07-27,19,18793,546,1096,1054,1060,6954,1240,98,3956,645,2260,18908,116,2021
2021-07-27,20,18263,550,1102,1042,1064,6753,1199,97,3834,625,2195,18458,195,2021
2021-07-27,21,17946,551,1097,995,1032,6603,1159,96,3787,612,2127,18060,114,2021
2021-07-27,22,16876,533,1064,924,937,6222,1054,93,3542,556,2004,16930,54,2021
2021-07-27,23,15493,515,1073,854,861,5670,923,87,3254,513,1840,15590,97,2021
2021-07-27,24,14423,486,1035,793,788,5262,821,82,3018,460,1707,14452,28,2021
2021-07-28,1,13556,446,1012,741,742,4910,750,81,2809,426,1617,13533,-23,2021
2021-07-28,2,12839,406,987,691,725,4656,708,78,2731,403,1559,12943,104,2021
2021-07-28,3,12538,406,973,678,714,4546,689,77,2669,384,1524,12660,122,2021
2021-07-28,4,12544,414,971,683,717,4533,691,77,2654,413,1503,12656,113,2021
2021-07-28,5,12766,431,892,704,739,4673,717,76,2702,396,1540,12870,103,2021
2021-07-28,6,13419,433,900,761,771,4957,773,82,2871,414,1596,13557,139,2021
2021-07-28,7,14409,420,924,828,789,5376,841,87,3098,462,1692,14517,107,2021
2021-07-28,8,15285,447,966,883,754,5856,887,93,3292,520,1789,15486,201,2021
2021-07-28,9,15920,462,976,909,669,6236,889,96,3473,556,1843,16109,189,2021
2021-07-28,10,16466,468,982,941,600,6603,889,83,3563,587,1898,16614,148,2021
2021-07-28,11,17008,474,974,981,591,6871,902,75,3672,607,1980,17128,119,2021
2021-07-28,12,17572,490,985,1025,613,7094,937,75,3798,627,2078,17724,152,2021
2021-07-28,13,17932,482,987,1033,616,7239,970,84,3886,634,2107,18036,105,2021
2021-07-28,14,18272,496,1027,1043,679,7310,1012,96,3990,627,2147,18426,154,2021
2021-07-28,15,18554,488,1018,1071,737,7343,1044,97,3999,670,2205,18671,118,2021
2021-07-28,16,18930,476,1063,1123,820,7347,1097,101,4094,694,2242,19058,128,2021
2021-07-28,17,19391,477,1098,1166,922,7388,1210,105,4117,705,2304,19493,101,2021
2021-07-28,18,19371,482,1091,1144,1039,7234,1275,105,4090,675,2305,19440,69,2021
2021-07-28,19,18832,520,1089,1121,1091,6940,1276,103,3966,667,2263,19037,205,2021
2021-07-28,20,18054,523,1097,1059,1089,6633,1232,101,3768,623,2196,18322,267,2021
2021-07-28,21,17579,522,1092,1061,1062,6488,1187,99,3676,593,2123,17903,325,2021
2021-07-28,22,16369,522,1061,983,955,6104,1066,93,3424,538,1999,16744,376,2021
2021-07-28,23,14907,500,1025,866,861,5643,921,84,3130,477,1831,15338,431,2021
2021-07-28,24,13810,492,1015,791,772,5192,805,75,2871,431,1707,14151,341,2021
2021-07-29,1,13260,479,990,752,706,4876,738,71,2725,399,1650,13387,127,2021
2021-07-29,2,13005,472,975,743,717,4662,697,73,2639,416,1588,12982,-23,2021
2021-07-29,3,12593,461,952,729,731,4556,670,73,2556,408,1546,12682,89,2021
2021-07-29,4,12386,456,951,740,743,4548,675,72,2506,407,1525,12623,237,2021
2021-07-29,5,12847,455,948,756,751,4703,710,75,2573,416,1549,12935,89,2021
2021-07-29,6,13605,458,944,796,748,4995,770,78,2778,409,1657,13633,28,2021
2021-07-29,7,14930,445,959,870,778,5465,869,85,3042,456,1787,14757,-173,2021
2021-07-29,8,15903,472,1002,939,847,5856,964,91,3200,496,1830,15697,-207,2021
2021-07-29,9,16532,490,995,973,905,6132,1016,97,3309,534,1873,16322,-209,2021
2021-07-29,10,17051,480,1026,1000,928,6366,1055,96,3420,536,1892,16798,-253,2021
2021-07-29,11,17050,468,1006,1009,904,6486,1041,96,3570,536,1946,17061,11,2021
2021-07-29,12,17381,463,990,1021,947,6705,1040,90,3730,559,2049,17594,213,2021
2021-07-29,13,17994,452,994,1024,926,6845,1040,92,3884,570,2149,17976,-18,2021
2021-07-29,14,18002,409,1018,1011,829,7035,1046,93,3938,592,2161,18132,130,2021
2021-07-29,15,18175,403,1024,1018,833,7142,1059,91,3992,623,2188,18373,198,2021
2021-07-29,16,18544,407,1060,1040,849,7217,1062,92,4048,645,2257,18677,133,2021
2021-07-29,17,18929,426,1063,1064,879,7247,1116,98,4109,657,2325,18983,54,2021
2021-07-29,18,18813,421,1073,1028,959,7126,1174,98,4017,646,2327,18869,56,2021
2021-07-29,19,18608,439,1090,1012,1023,6929,1194,97,3907,625,2277,18593,-15,2021
2021-07-29,20,17942,442,1134,1003,1053,6672,1176,96,3776,600,2157,18109,167,2021
2021-07-29,21,17636,432,1158,997,1030,6596,1128,94,3697,602,2043,17778,142,2021
2021-07-29,22,16646,432,1123,930,950,6214,1033,86,3496,556,1914,16735,88,2021
2021-07-29,23,15243,417,1040,853,866,5705,909,76,3187,501,1753,15307,64,2021
2021-07-29,24,14075,388,961,789,798,5270,803,78,2945,438,1628,14096,22,2021
2021-07-30,1,13214,366,927,720,765,4917,735,79,2775,418,1534,13236,22,2021
2021-07-30,2,12692,358,917,709,746,4662,685,75,2661,399,1482,12694,1,2021
2021-07-30,3,12212,352,907,719,693,4514,662,78,2548,389,1440,12302,90,2021
2021-07-30,4,12035,351,907,728,646,4453,666,79,2517,384,1398,12128,94,2021
2021-07-30,5,12280,343,908,747,674,4559,686,79,2590,392,1420,12397,117,2021
2021-07-30,6,12929,364,927,790,712,4736,732,82,2688,404,1482,12915,-14,2021
2021-07-30,7,14007,389,924,841,728,5158,799,83,2891,436,1571,13821,-186,2021
2021-07-30,8,14781,406,957,868,662,5548,844,81,3062,472,1618,14519,-262,2021
2021-07-30,9,14724,390,950,858,509,5817,841,84,3151,484,1632,14716,-8,2021
2021-07-30,10,15028,398,939,864,422,6000,833,84,3195,499,1669,14903,-125,2021
2021-07-30,11,15002,404,947,878,355,6108,832,84,3214,501,1663,14985,-17,2021
2021-07-30,12,14969,408,946,883,355,6180,823,85,3224,502,1673,15079,110,2021
2021-07-30,13,14981,418,937,883,354,6170,796,83,3288,507,1667,15103,122,2021
2021-07-30,14,15061,437,928,872,334,6111,779,83,3330,504,1658,15036,-25,2021
2021-07-30,15,14951,444,912,887,363,6128,786,85,3285,515,1655,15059,108,2021
2021-07-30,16,15361,458,923,919,468,6145,809,88,3318,519,1677,15325,-36,2021
2021-07-30,17,15797,437,944,950,628,6162,890,89,3418,534,1736,15789,-8,2021
2021-07-30,18,15910,479,962,938,757,6066,974,92,3340,537,1757,15902,-8,2021
2021-07-30,19,15994,510,1017,928,850,5886,1014,92,3304,522,1751,15874,-120,2021
2021-07-30,20,15653,524,1078,905,890,5666,1000,91,3222,499,1709,15585,-69,2021
2021-07-30,21,15417,530,1094,895,869,5599,998,92,3163,499,1685,15424,7,2021
2021-07-30,22,14542,515,1066,835,800,5313,924,91,3040,443,1588,14615,73,2021
2021-07-30,23,13531,501,1032,763,739,4964,824,87,2762,405,1469,13548,17,2021
2021-07-30,24,12568,481,979,701,668,4589,733,85,2578,382,1384,12579,11,2021
2021-07-31,1,11978,370,953,666,602,4346,673,82,2464,352,1327,11835,-143,2021
2021-07-31,2,11398,363,943,653,573,4165,639,81,2382,338,1296,11434,35,2021
2021-07-31,3,11215,345,930,654,568,4076,627,78,2324,336,1288,11225,10,2021
2021-07-31,4,11143,335,908,679,585,4012,624,78,2284,332,1284,11120,-23,2021
2021-07-31,5,11151,328,950,659,624,4047,632,78,2284,334,1303,11237,86,2021
2021-07-31,6,11314,331,956,656,647,4073,654,79,2318,336,1333,11383,69,2021
2021-07-31,7,11591,340,914,686,656,4228,693,81,2336,358,1363,11655,64,2021
2021-07-31,8,12049,344,964,726,598,4466,745,85,2508,387,1380,12204,155,2021
2021-07-31,9,12641,359,976,749,512,4766,805,90,2584,413,1390,12645,4,2021
2021-07-31,10,13056,358,992,777,460,4999,801,90,2691,427,1392,12987,-69,2021
2021-07-31,11,13410,364,1003,780,479,5248,812,91,2794,439,1401,13411,0,2021
2021-07-31,12,13623,355,995,819,528,5340,860,89,2816,447,1429,13678,54,2021
2021-07-31,13,13721,363,974,851,550,5395,896,89,2842,449,1454,13864,143,2021
2021-07-31,14,13868,372,983,861,600,5357,900,88,2913,455,1486,14013,145,2021
2021-07-31,15,14030,371,963,888,654,5325,917,91,2940,465,1525,14140,110,2021
2021-07-31,16,14206,388,996,922,719,5294,953,93,2927,497,1577,14366,160,2021
2021-07-31,17,14801,383,997,950,838,5410,1019,88,3024,486,1681,14875,74,2021
2021-07-31,18,14978,382,991,950,881,5416,1023,86,3059,487,1739,15012,34,2021
2021-07-31,19,14766,393,1047,927,885,5346,982,82,2906,473,1760,14800,34,2021
2021-07-31,20,14572,394,1107,894,885,5284,960,85,2880,467,1736,14692,120,2021
2021-07-31,21,14508,396,1108,901,877,5240,935,90,2894,468,1709,14618,110,2021
2021-07-31,22,13981,416,1087,864,825,5044,869,87,2797,444,1615,14048,68,2021
2021-07-31,23,13068,401,1044,799,754,4731,785,86,2610,408,1502,13118,50,2021
2021-07-31,24,12273,388,1025,750,744,4489,705,83,2506,380,1405,12476,203,2021
2021-08-01,1,11973,379,982,706,736,4283,659,80,2324,355,1348,11851,-123,2021
2021-08-01,2,11640,373,983,703,715,4117,626,79,2290,337,1305,11528,-111,2021
2021-08-01,3,11404,351,988,689,703,4005,609,79,2316,335,1305,11378,-25,2021
2021-08-01,4,11338,349,975,693,697,3949,609,79,2302,336,1304,11291,-47,2021
2021-08-01,5,11320,343,909,697,707,3949,618,82,2299,344,1305,11253,-67,2021
2021-08-01,6,11172,343,865,690,717,3940,631,82,2294,346,1339,11246,74,2021
2021-08-01,7,11590,349,861,711,734,4072,675,87,2377,366,1366,11598,8,2021
2021-08-01,8,12198,356,890,748,765,4348,752,90,2508,395,1398,12248,50,2021
2021-08-01,9,12754,368,901,811,797,4581,830,92,2631,422,1444,12877,123,2021
2021-08-01,10,13417,369,953,841,814,4872,875,95,2755,446,1462,13483,66,2021
2021-08-01,11,13710,378,919,866,817,5068,897,93,2785,446,1427,13695,-15,2021
2021-08-01,12,13788,382,943,864,814,5131,908,92,2769,464,1445,13812,24,2021
2021-08-01,13,13727,380,955,860,786,5188,899,88,2816,467,1463,13901,174,2021
2021-08-01,14,13827,390,968,880,764,5218,882,80,2861,472,1513,14027,200,2021
2021-08-01,15,13862,387,955,882,778,5290,871,81,2907,479,1533,14163,301,2021
2021-08-01,16,14089,385,967,904,855,5365,905,86,2953,509,1518,14447,358,2021
2021-08-01,17,14383,384,964,932,901,5382,946,90,2995,522,1542,14659,276,2021
2021-08-01,18,14693,393,1003,929,923,5375,955,91,2998,503,1551,14720,27,2021
2021-08-01,19,14485,405,1014,922,928,5228,951,90,2935,485,1560,14518,33,2021
2021-08-01,20,14220,414,1021,927,944,5137,936,86,2811,467,1533,14277,58,2021
2021-08-01,21,14148,413,1109,908,920,5153,926,88,2787,453,1519,14277,128,2021
2021-08-01,22,13565,412,1092,862,862,4958,860,88,2688,426,1461,13709,143,2021
2021-08-01,23,12756,395,1058,803,791,4660,771,85,2518,401,1386,12868,112,2021
2021-08-01,24,12127,379,1042,756,739,4393,695,81,2401,369,1342,12197,70,2021
2021-08-02,1,11730,365,1018,726,710,4144,640,77,2282,344,1314,11618,-111,2021
2021-08-02,2,11119,356,997,701,691,3941,607,76,2209,331,1303,11213,94,2021
2021-08-02,3,10853,350,996,697,669,3856,594,77,2195,327,1280,11041,188,2021
2021-08-02,4,11057,348,981,713,662,3825,604,79,2198,334,1256,11000,-57,2021
2021-08-02,5,11004,338,886,717,647,3854,617,79,2176,331,1251,10898,-106,2021
2021-08-02,6,10892,332,900,717,653,3914,638,81,2250,338,1268,11093,201,2021
2021-08-02,7,11446,347,908,735,614,4097,672,85,2341,367,1323,11489,43,2021
2021-08-02,8,12036,375,926,756,550,4374,689,89,2479,402,1384,12024,-12,2021
2021-08-02,9,12442,383,924,784,462,4690,701,92,2614,422,1413,12484,42,2021
2021-08-02,10,12805,386,919,824,400,4984,696,92,2694,440,1430,12864,59,2021
2021-08-02,11,13163,390,918,838,373,5206,694,91,2766,458,1453,13186,22,2021
2021-08-02,12,13365,395,941,865,376,5352,708,90,2788,468,1490,13474,108,2021
2021-08-02,13,13474,399,953,862,388,5409,712,89,2814,473,1535,13635,161,2021
2021-08-02,14,13612,406,966,875,397,5472,708,88,2842,486,1558,13799,187,2021
2021-08-02,15,14056,410,985,912,465,5580,727,92,2905,508,1632,14215,159,2021
2021-08-02,16,14917,423,1011,970,600,5740,804,94,3046,538,1783,15009,92,2021
2021-08-02,17,15985,431,1023,1046,771,5913,935,97,3257,558,1818,15848,-136,2021
2021-08-02,18,16294,440,1053,1072,908,5957,1030,98,3301,556,1839,16254,-40,2021
2021-08-02,19,16353,450,1081,1068,1007,5849,1072,96,3271,541,1855,16292,-61,2021
2021-08-02,20,15943,427,1084,1013,1011,5706,1048,95,3208,511,1818,15921,-22,2021
2021-08-02,21,15513,426,1076,1006,994,5682,1023,94,3123,492,1793,15708,195,2021
2021-08-02,22,14749,414,1038,934,838,5411,928,89,2977,454,1692,14775,26,2021
2021-08-02,23,13730,396,1058,841,725,5035,813,82,2761,417,1575,13704,-26,2021
2021-08-02,24,12665,368,1050,775,659,4653,722,79,2590,387,1482,12764,99,2021
2021-08-03,1,11970,357,1045,714,634,4382,667,76,2415,373,1422,12085,115,2021
2021-08-03,2,11606,352,1029,703,630,4190,634,74,2401,358,1391,11762,155,2021
2021-08-03,3,11408,358,1019,697,612,4097,616,72,2342,368,1372,11554,147,2021
2021-08-03,4,11348,359,1016,708,624,4093,614,72,2287,379,1375,11527,179,2021
2021-08-03,5,11847,356,1005,730,646,4234,650,78,2373,383,1384,11839,-7,2021
2021-08-03,6,12433,366,987,772,690,4517,710,82,2539,375,1455,12494,61,2021
2021-08-03,7,13458,379,960,842,700,4998,789,88,2798,418,1542,13513,55,2021
2021-08-03,8,14400,405,1023,899,677,5489,822,93,3045,458,1599,14508,108,2021
2021-08-03,9,15133,427,1008,925,600,5906,825,94,3216,485,1628,15115,-18,2021
2021-08-03,10,15699,427,1000,977,520,6283,822,92,3365,520,1650,15656,-43,2021
2021-08-03,11,16142,422,989,1025,483,6552,839,81,3453,544,1687,16075,-67,2021
2021-08-03,12,16543,429,992,1065,505,6732,861,80,3524,566,1755,16510,-33,2021
2021-08-03,13,16806,433,981,1115,545,6924,875,90,3580,573,1799,16914,107,2021
2021-08-03,14,17142,439,1027,1164,581,6952,908,79,3697,587,1841,17275,133,2021
2021-08-03,15,17404,447,1036,1196,645,7082,951,91,3745,594,1854,17639,235,2021
2021-08-03,16,18039,450,1069,1201,769,7204,1025,95,3903,603,1914,18234,195,2021
2021-08-03,17,18832,454,1078,1214,931,7295,1148,99,3998,611,1970,18798,-33,2021
2021-08-03,18,18885,460,1095,1201,1010,7241,1223,100,3979,620,1979,18908,23,2021
2021-08-03,19,18636,470,1120,1164,1053,7035,1247,97,3908,607,1982,18685,49,2021
2021-08-03,20,18113,467,1110,1127,1031,6728,1209,94,3789,585,1942,18081,-31,2021
2021-08-03,21,17527,463,1096,1083,979,6671,1162,93,3727,564,1899,17736,210,2021
2021-08-03,22,16492,451,1043,999,887,6309,1045,88,3440,515,1781,16556,64,2021
2021-08-03,23,14983,425,985,901,792,5793,911,82,3182,470,1649,15190,207,2021
2021-08-03,24,14161,403,1014,828,738,5296,800,78,2960,435,1541,14093,-67,2021
2021-08-04,1,13349,392,1002,802,705,4920,724,75,2813,401,1461,13295,-54,2021
2021-08-04,2,12830,384,985,743,704,4668,683,72,2702,379,1423,12743,-87,2021
2021-08-04,3,12509,374,978,738,712,4535,659,73,2608,374,1396,12448,-61,2021
2021-08-04,4,12445,373,996,727,730,4477,656,73,2603,368,1385,12389,-56,2021
2021-08-04,5,12748,366,986,769,751,4596,680,75,2662,375,1415,12675,-73,2021
2021-08-04,6,13318,375,958,819,798,4855,741,79,2807,394,1496,13322,4,2021
2021-08-04,7,14254,392,970,891,806,5280,807,84,3047,445,1580,14301,48,2021
2021-08-04,8,15148,417,994,948,754,5761,855,89,3267,491,1633,15208,59,2021
2021-08-04,9,15851,435,978,1018,689,6239,880,90,3427,530,1661,15947,96,2021
2021-08-04,10,16550,440,985,1072,631,6666,902,85,3561,553,1692,16586,36,2021
2021-08-04,11,17236,443,1001,1140,624,6959,913,88,3658,584,1739,17147,-89,2021
2021-08-04,12,17811,449,1010,1175,659,7204,943,89,3769,613,1805,17716,-95,2021
2021-08-04,13,18273,458,1035,1213,683,7400,979,90,3842,632,1864,18197,-76,2021
2021-08-04,14,18646,466,1032,1230,729,7534,1018,91,3941,644,1916,18600,-46,2021
2021-08-04,15,18751,462,1059,1264,796,7566,1069,93,4011,671,1963,18956,205,2021
2021-08-04,16,19432,467,1080,1331,910,7676,1156,96,4092,692,2052,19552,120,2021
2021-08-04,17,20347,468,1127,1370,1069,7780,1271,99,4169,702,2135,20189,-158,2021
2021-08-04,18,20267,473,1139,1336,1172,7620,1329,99,4155,686,2158,20166,-101,2021
2021-08-04,19,19783,480,1158,1266,1202,7365,1324,97,4072,663,2152,19778,-5,2021
2021-08-04,20,19064,482,1152,1237,1193,7069,1274,96,3938,637,2094,19172,107,2021
2021-08-04,21,18599,480,1127,1188,1151,6883,1223,95,3821,615,2037,18620,21,2021
2021-08-04,22,17259,466,1081,1084,1046,6511,1096,92,3589,560,1884,17406,147,2021
2021-08-04,23,15862,442,1011,1001,953,5977,954,87,3315,501,1728,15969,107,2021
2021-08-04,24,14538,420,972,906,886,5490,835,81,3016,452,1607,14666,129,2021
2021-08-05,1,13661,409,1017,840,836,5081,754,78,2798,423,1505,13742,81,2021
2021-08-05,2,13046,398,1006,800,815,4814,701,76,2681,398,1446,13135,89,2021
2021-08-05,3,12726,398,1006,764,776,4677,676,74,2653,388,1411,12823,97,2021
2021-08-05,4,12709,395,972,763,775,4635,676,75,2638,380,1404,12713,4,2021
2021-08-05,5,12930,387,938,796,802,4743,702,76,2732,388,1438,13002,72,2021
2021-08-05,6,13457,399,918,844,841,4963,758,78,2815,407,1521,13545,88,2021
2021-08-05,7,14406,415,940,891,852,5430,831,84,3039,451,1607,14540,134,2021
2021-08-05,8,15553,445,953,966,812,6017,887,86,3278,504,1682,15630,77,2021
2021-08-05,9,16404,461,948,1028,744,6539,909,92,3468,546,1733,16468,64,2021
2021-08-05,10,17250,480,973,1108,711,6965,944,91,3641,589,1767,17270,20,2021
2021-08-05,11,18025,491,979,1183,718,7375,982,92,3769,618,1815,18022,-4,2021
2021-08-05,12,18683,513,997,1241,729,7653,1042,93,3912,647,1869,18695,12,2021
2021-08-05,13,18979,514,1009,1266,779,7797,1074,92,4040,672,1943,19187,207,2021
2021-08-05,14,19244,524,1025,1276,830,7903,1100,93,4101,688,1997,19538,294,2021
2021-08-05,15,19640,514,1063,1326,872,7978,1154,95,4173,705,2060,19938,299,2021
2021-08-05,16,20295,502,1094,1394,981,8067,1229,98,4227,724,2146,20462,167,2021
2021-08-05,17,20846,456,1144,1435,1106,8110,1342,102,4337,734,2227,20993,147,2021
2021-08-05,18,20823,450,1137,1406,1217,7935,1402,101,4302,728,2233,20912,90,2021
2021-08-05,19,20417,495,1163,1348,1254,7633,1394,98,4204,708,2200,20498,82,2021
2021-08-05,20,19733,532,1221,1309,1228,7358,1352,96,4055,679,2116,19946,213,2021
2021-08-05,21,19130,544,1217,1258,1149,7215,1300,95,3926,651,2058,19412,281,2021
2021-08-05,22,17875,534,1189,1159,1033,6777,1153,89,3637,599,1918,18089,214,2021
2021-08-05,23,16346,514,1119,1064,905,6218,1000,77,3339,538,1751,16524,178,2021
2021-08-05,24,15006,493,1082,954,836,5722,869,68,3066,492,1621,15202,196,2021
2021-08-06,1,14119,487,1044,880,784,5321,780,67,2869,459,1522,14212,94,2021
2021-08-06,2,13493,476,1037,813,743,5048,719,66,2729,442,1472,13546,53,2021
2021-08-06,3,13053,466,1015,786,723,4870,696,67,2672,437,1444,13175,122,2021
2021-08-06,4,12990,466,985,787,718,4811,690,69,2636,439,1444,13045,55,2021
2021-08-06,5,13074,454,899,829,723,4891,707,70,2699,445,1472,13190,116,2021
2021-08-06,6,13762,458,942,882,758,5113,752,71,2828,462,1549,13814,51,2021
2021-08-06,7,14803,450,979,964,782,5631,824,78,3043,484,1639,14874,71,2021
2021-08-06,8,15949,464,1026,1032,776,6143,898,84,3342,536,1748,16048,99,2021
2021-08-06,9,16996,481,1033,1108,733,6678,966,92,3578,581,1827,17077,81,2021
2021-08-06,10,17917,484,1054,1182,696,7142,1063,90,3724,612,1899,17946,29,2021
2021-08-06,11,18581,471,1059,1226,698,7568,1090,88,3872,648,1937,18659,79,2021
2021-08-06,12,19145,463,1087,1305,714,7858,1136,89,3948,677,1967,19244,99,2021
2021-08-06,13,19634,463,1075,1335,736,8046,1178,90,4023,700,2039,19684,50,2021
2021-08-06,14,19827,479,1073,1350,711,8090,1218,90,4145,717,2064,19937,109,2021
2021-08-06,15,19964,479,1052,1374,740,8060,1260,89,4176,736,2078,20044,80,2021
2021-08-06,16,20152,471,1040,1360,846,8036,1307,93,4212,757,2124,20246,94,2021
2021-08-06,17,20516,473,1051,1401,997,8099,1389,98,4254,762,2166,20692,176,2021
